padyam_text	padyam_type
"_x000D_
కొండఱేఁడు మామ కొండకూతురు నాలు
_x000D_
కొండ యిల్లు పసిఁడికొండ విల్లు
_x000D_
కొండవంటి దొరకు గుండురూపంబురా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
వెలయ పరమతత్వ విభవంబు దెలియక
_x000D_
బాహ్యవిద్యచేత బరఁగు టెల్ల
_x000D_
పూరి మెసవఁగ హరి పోయినచందంబు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
ఒల్ల నన్నఁ బోదు నొల్ల ననఁగరాదు
_x000D_
తొల్లి చేయునట్టి ధూర్తఫలము
_x000D_
ఉల్లమందు వగవకుండుట యోగ్యంబు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
కంటిమంటచేత కాముని దహియించి
_x000D_
కామమునను కడఁగి గౌరిఁ గూడె
_x000D_
నట్టి శివుని తేజ మంటినంతనె చూడ
_x000D_
పూర్వకర్మ ఫలము పోవు వేమ."	aataveladi
"_x000D_
స్త్రీ నెత్తిన రుద్రునకును
_x000D_
స్త్రీ నోటను బ్రహ్మకెపుడు సిరి గుల్కంగా
_x000D_
స్త్రీ నెదిరి ఱొమ్మున హరికి
_x000D_
స్త్రీ నెడపఁగ గురుఁడ నీవు దేవర వేమా."	kandamu
"_x000D_
ఎఱుఁగక పుట్టును తనువులు
_x000D_
ముఱికి మునిఁగి తనువులెన్నొ మోయుటగాదా
_x000D_
యెఱుకగల తనువు నొందిన
_x000D_
మరియును జన్మించు టెట్లు మహిలో వేమా."	kandamu
"_x000D_
సతులఁ బడయ రాదు సుతులఁ బడయరాదు
_x000D_
వెతలఁ బడినవాఁడు వెఱ్ఱివాఁడు
_x000D_
నేలనున్న ఱాయి నెత్తి కెత్తినయట్లు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
ద్వార బంధమునను తనయులు సంపద
_x000D_
బంధువర్గ మెల్ల ప్రహరిగోడ
_x000D_
మూఢులైన నరులు మొక్కలి కాండ్రయా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
కాళ్ళ ముంద ఱేకు కడతేర నీదక
_x000D_
ముగ్గురు ముగురాండ్ర మునిఁగినారు
_x000D_
నరుఁడు నీఁదెదనుట నగుబాటు గాదయా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
జీవి జీవిఁ జంపి జీవికి వేయఁగా
_x000D_
జీవి వలన నేమి చిక్కియుండె
_x000D_
జీవ హింసలకుఁ జిక్కునె మోక్షంబు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
తంత్రవాదు లెన్న తఱచుగా నుందురు
_x000D_
మంత్రవాదు లెన్న మహిని లేరు
_x000D_
జంత్రగాని బొమ్మ చందంబు లాయెరా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
కల్లునీళ్లు ద్రాగి కడుపెద్ద వారిలో
_x000D_
చీర విడిచి తిరుగు సిద్ధురాలు
_x000D_
పనులు దీరువెనుక పాతలు గట్టురా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
కుక్క తిన్నవాఁడు గురిలింగ జంగంబు
_x000D_
పంది తిన్నవాఁడు పరమయోగి
_x000D_
యేన్గుతిన్నవాఁడు నెంతసుజ్ఞానిరా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
ముండమోపితోడ మునుఁగుచుఁ దేలుచు
_x000D_
నుండఁగానె మోహ ముండెఁ గాక
_x000D_
అండఁబాయు వెనుక నాయాసలే లేవు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
చరణంబులు పదితోఁకలు
_x000D_
పరగంగా మూడు తలలు బైటనె తిరుగు\న్‌
_x000D_
వరభూమి తల్లడిల్లగ
_x000D_
నిరవొందఁగ దీని దెలియ నీశుఁడు వేమా."	kandamu
"_x000D_
ప్రజ లెఱుంగ బ్రదుకుఁ బట్టభద్రుఁడు గాఁడు
_x000D_
పైఁగిరీటముండు బ్రహ్మగాఁడు
_x000D_
ఓగుఁ దెలిసి పలుకు యోగీశ్వరుఁడు గాఁడు
_x000D_
అట్టివానిఁ దెలియ నగును వేమ."	aataveladi
"_x000D_
బూతులేని లంజ భూతంబు కూఁతురు
_x000D_
ప్రీతిలేనిపాటు ధాత్రిచేటు
_x000D_
దాతలేని యూరు దయ్యాల పేటరా
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
లంజ లంజకానిలాగెల్లఁ గొనియాడు
_x000D_
లంజతల్లివాని లజ్జ గడుగు
_x000D_
తల్లి గలుగులంజఁ దగులుట దోషంబు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
రతిలేక ముదియు నంగన
_x000D_
రతి కలిగిన ముదియు నశ్వరత్నము ధరలో
_x000D_
సతతము భ్రాంతిని చేసెడు
_x000D_
తతిరతిచే ముదియు నరుఁడు తథ్యము వేమా."	kandamu
"_x000D_
దొమ్మరీనిలంజతోఁ గూడ దోషంబు
_x000D_
పాపియైన మనసుఁ బట్టరాదు
_x000D_
వీడు గదలిపోవ వెళ్లుదు రెటులనో
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
లంజ దానియొక్క లాలించిముద్దాడు
_x000D_
మిండ డరయ లంజమీఁది ప్రేమ
_x000D_
ఆడుదానివంక నందఱు చుట్టముల్‌
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
యోనియందె పుట్టి యోనికి రుచిఁజేయు
_x000D_
చన్నుగుడిచి పెరిగి చన్నుఁబట్టు
_x000D_
సృష్టిలోన నడఁగు సిగ్గెఱుగని జీవి
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
మొలక చనులనాఁడు మూఁడు కోటులు చేయు
_x000D_
కులుకు చనులనాఁడు కోటిసేయు
_x000D_
తటుకుచనులనాఁడు దమ్మిడి చేయదో
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
"_x000D_
ఇంచుకంత యోని కెగసెడు జనములు
_x000D_
కంచముకడ పిల్లి గాచినట్లు
_x000D_
పంచబాణునింటి బానిసె కొడుకులు
_x000D_
విశ్వదాభిరామ వినర వేమ."	aataveladi
