id	poem	meter	class	author	genre	satakam	satakam_te	meter_source	meter_confidence	meter_margin	verifier_valid	n_lines	seesa_tail	seesa_tail_abbr
pdy-Bhaskara-016	ఉరుబలశాలి నంచుఁ దను నొల్లని యన్య [పతివ్రతాంగనా\nసురతము గోరెనేని కడసుమ్మది భూతికిఁ బ్రాణహాని యౌ;\nశిరములు గూల రాఘవునిచే దశకంఠుఁడు ద్రుంగిపోవఁడే\nయెఱుఁగక సీత కాసపడి యిష్టుల భృత్యులఁ గూడి భాస్కరా!	champakamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-018	ఊరక సజ్జనుండొదిఁగి యుండిననైన దురాత్మకుండు ని\nష్కారణమోర్వలేక యపకారము చేయుట వాని విద్యగా;\nచీరలు నూరుటంకములు చేసెడివైనను బెట్టె నుండఁగాఁ\nజేరి చినింగిపోఁ గొఱుకు చిమ్మట కేమి ఫలంబు? భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-022	ఎప్పుడదృష్టతా మహిమ యించుక పాటిలు నప్పుడింపు సొం\nపొప్పుచు నుండుఁగాక యది యొప్పని రూపుమాయుఁగా\nనిప్పున నంటియున్న యతి నిర్మలినాగ్ని గురుప్రకాశముల్‌\nదప్పిన నట్టి బొగ్గునకు దా నలుపెంతయుఁ బుట్టు భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-024	ఏడ ననర్హుఁడుండు నటకేఁగు ననర్హుఁడు నర్హుఁడున్నచోఁ\nజూడగఁ నొల్లడెట్లన; నశుద్ధగుణస్థితి నీఁగ పూయముం\nగూడిన పుంటిపై నిలువఁ గోరిన యట్టులు నిల్వ నేర్చునే\nసూడిదఁ బెట్టు నెన్నుదుటి చొక్కపుఁ గస్తురి మీఁద భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-026	ఒక్కఁడె చాలు నిశ్చల బలోన్నతుఁ డెంతటి కార్యమైనఁ దాఁ\nజక్క నొనర్పఁ; గౌరవులసంఖ్యులు పట్టిన ధేనుకోటలం\nజిక్కఁగనీక తత్ప్రబల సేన ననేక శిలీముఖంబులన్‌\nమొక్కపడంగఁ జేసి తుదముట్టఁడె యొక్కకిరీటి భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-027	కట్టడ దప్పి తాము చెడు కార్యముఁ జేయుచు నుండిరేని దోఁ\nబుట్టిన వారినైన విడిపోవుట కార్యము; దౌర్మదాంధ్యముం\nదొట్టిన రావణాసురునితో నెడఁబాసి విభీషణాఖ్యుఁ డా\nపట్టున రాముఁ జేరి చిరపట్టము గట్టుకొనండె భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			true	4		
pdy-Bhaskara-028	కట్టడ యైనయట్టి నిజకర్మము చుట్టుచు వచ్చి యే గతం\nబెట్టునొ పెట్టినయట్లనుభవింపక తీఱదు; కాళ్ళు మీఁదుగాఁ\nగట్టుక వ్రేలుడంచుఁ దలక్రిందుగఁ గట్టిరె యెవ్వరైన నా\nచెట్టున గబ్బిలంబులకుఁ జేసిన కర్మముగాక భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-029	కట్టడ లేని కాలమున గాదు శుభం బొరులెంతవారు చే\nపట్టిననైన మర్త్యునకు భాగ్యము రాదనుటెల్లఁ గల్లకా\nదెట్టని పల్కినన్‌; దశరథేశ వసిష్ఠులు రామమూర్తికిన్‌\nబట్టము కట్టఁ గోరి రది పాయక చేకుఱెనోటు భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			true	4		
pdy-Bhaskara-030	కానగ చేరఁ బోలఁ డతికర్ముఁడు నమ్మిక లెన్ని చేసినం\nదానది నమ్మి వానికడ డాయఁగ బోయిన హాని వచ్చు న\nచ్చో నది యెట్లనం; గొఱఁకు చూపుచు నొడ్డిన బోను మేలుగా\nబోనని కానకాసపడి పోవుచుఁ గూలదెఁ గొక్కు భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			true	4		
pdy-Bhaskara-031	కాని ప్రయోజనంబు సమకట్టదు తా భువి నెంత విద్యవాఁ\nడైనను దొడ్డరాజు కొడుకైన నదెట్లు; మహేశుపట్టి వి\nద్యానిధి సర్వవిద్యలకు, దానె గురుండు వినాయకుండు దా\nనేనుఁగు రీతి నుండియు నదేమిటి కాడఁడు పెండ్లి? భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-033	కారణమైన కర్మములు కాక దిగంబడ వెన్ని గొందులం\nదూఱిన నెంతవారలకుఁ; దొల్లి పరీక్షితు శాపభీతుఁడై\nవారిధి నొప్పు నుప్పరిగ పైఁ బదిలంబుగ దాఁగి యుండినం\nగ్రూరభుజంగ దంతహతిఁ గూలడె లోకులెఱుంగ భాస్కరా!	vutpalamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
pdy-Bhaskara-034	కులమున నక్కడక్కడ నకుంఠిత ధార్మికుఁడొక్కఁడొక్కఁడే\nకలిగెడుఁగాక పెందఱుచు గల్గగ నేరరు; చెట్టు చెట్టునన్‌\nగలుగఁగ నేర్చునే? గొడుగు కామలు చూడఁగ నాడనాడ నిం\nపలరఁగ నొక్కటొక్కటి నయంబునఁ జేకురుఁగాక భాస్కరా!	champakamaala	vruttamu	మారవి వెంకయ్య	niti	Bhaskara	భాస్కర శతకము	site			false	4		
