padyam_id	meter	meter_class	satakam	split	input	input_valid	reference	violated	violated_raw	edit.pos	edit.old	edit.new	edit.direction	edit.line	edit.akshara	edit.word	edit.attested	violation.paada	violation.gana	violation.akshara	violation.observed	violation.aksharas	id	edit	violation
pdy-teytageethi-0594	teytageethi	upajaathi	""	train	బవరమునఁ జొచ్చి పొడువని బంటుచేతి ।\nదాయుధంబైననేమి తెడ్డయిననేమి\nమదరిపువీఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	బవరమునఁ జొచ్చి పొడువని బంటుచేతి ।\nదాయుధంబైననేమి తెడ్డయిననేమి\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["seq"]	68	ి	ీ	lengthen	2	4	మదరిపువీఫాల	false	2	1	31	|UU|	["పు","వీ","ఫా","ల"]	pdy-r-00960		
pdy-teytageethi-0595	teytageethi	upajaathi	""	train	ఘనతగల్గిన దొరబిడ్డ గాక సుకవి ।\nనోటితిట్లకు వెఱచునా మొటువాడు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	ఘనతగల్గిన దొరబిడ్డ గాక సుకవి ।\nనోటితిట్లకు వెఱచునా మోటువాడు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["corr","seq"]	52	ో	ొ	shorten	1	9	మొటువాడు	false	1	3	24	||U	["మొ","టు","వా"]	pdy-r-00961		
pdy-teytageethi-0596	teytageethi	upajaathi	""	train	అనుచు మూర్ఖాళి యీ రీతి ననుదినంబు ।\nభుతలమునందు వచియింత్రు నీతిలేక\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	అనుచు మూర్ఖాళి యీ రీతి ననుదినంబు ।\nభూతలమునందు వచియింత్రు నీతిలేక\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["corr","seq"]	36	ూ	ు	shorten	1	0	భుతలమునందు	false	1	1	17	|U||	["ము","నం","దు","వ"]	pdy-r-00962		
pdy-teytageethi-0597	teytageethi	upajaathi	""	train	తో నరుగుదెంచి బలిని భూదాన మడిగి ।\nతెచ్చి సురపతి కిచ్చితి విచ్చతోడ\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	true	తో నరుగుదెంచి బలిని భూదాన మడిగి ।\nతెచ్చి సురపతి కిచ్చితి విచ్చతోడ\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	[]	[]														pdy-r-00963		
pdy-teytageethi-0599	teytageethi	upajaathi	""	train	నిట్టివారలపైఁ బ్రేమ పెట్టుకొనక ।\nకసరుబెట్టిన మనుజుండు గనఁడు కీర్తి\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	true	నిట్టివారలపైఁ బ్రేమ పెట్టుకొనక ।\nకసరుబెట్టిన మనుజుండు గనఁడు కీర్తి\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	[]	[]														pdy-r-00964		
pdy-teytageethi-0603	teytageethi	upajaathi	""	train	మంచిమాటల నెంత బోధించి చెప్ప ।\nమడియ రండకుని గుణంబు వీడువబోదు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	మంచిమాటల నెంత బోధించి చెప్ప ।\nమడియ రండకుని గుణంబు విడువబోదు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["corr","seq"]	51	ి	ీ	lengthen	1	10	వీడువబోదు	false	1	4	24	|U|	["వ","బో","దు"]	pdy-r-00965		
pdy-teytageethi-0605	teytageethi	upajaathi	""	train	చేడి బ్రతికినట్టి శుంఠను జేర్చుకొనిన ।\nవాఁడు చెడు నుంచుకొన్నట్టివాఁడు జెడును\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	చెడి బ్రతికినట్టి శుంఠను జేర్చుకొనిన ।\nవాఁడు చెడు నుంచుకొన్నట్టివాఁడు జెడును\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["seq"]	1	ె	ే	lengthen	0	0	చేడి	false	0	2	6	|U||	["ట్టి","శుం","ఠ","ను"]	pdy-r-00966		
pdy-seesamu-0602	seesamu	upajaathi	""	test	గోవుల నఱకంగఁ గోసి వండుక తిను । మాలమాదిగలు భూపాలురయిరి\nమానాభిమానముల్ మాని ప్రవర్తించు । మంకుగులాములు మంత్రులైరి\nఅక్షరం బెఱుగక యాకారపుష్టిచే । వర్ణసంకరులు విద్వాంసులైరి\nబాజారిఱంకుకైఁ బంచాయతీ చెప్పు । పాతలంజెలు వీరమాతలైరి	true	గోవుల నఱకంగఁ గోసి వండుక తిను । మాలమాదిగలు భూపాలురయిరి\nమానాభిమానముల్ మాని ప్రవర్తించు । మంకుగులాములు మంత్రులైరి\nఅక్షరం బెఱుగక యాకారపుష్టిచే । వర్ణసంకరులు విద్వాంసులైరి\nబాజారిఱంకుకైఁ బంచాయతీ చెప్పు । పాతలంజెలు వీరమాతలైరి	[]	[]														pdy-r-00967		
pdy-teytageethi-0607	teytageethi	upajaathi	""	train	రాజసభలందుఁ బండితరత్నములకూఁ ।\nబనులు చెఱచును నొక్కొక్క ప్రల్లదుండు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	రాజసభలందుఁ బండితరత్నములకుఁ ।\nబనులు చెఱచును నొక్కొక్క ప్రల్లదుండు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["seq"]	24	ు	ూ	lengthen	0	13	బండితరత్నములకూఁ	false	0	4	11	||U	["ము","ల","కూ"]	pdy-r-00968		
pdy-teytageethi-0608	teytageethi	upajaathi	""	train	సురభిబదనిక పాముకుఁ జూపినట్లు ।\nదుష్టునకు నీతి వెగటుగాఁ దోఁచునయ్య\nమదరీపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	false	సురభిబదనిక పాముకుఁ జూపినట్లు ।\nదుష్టునకు నీతి వెగటుగాఁ దోఁచునయ్య\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["seq"]	68	ి	ీ	lengthen	2	2	మదరీపువిఫాల	false	2	0	28	||U	["మ","ద","రీ"]	pdy-r-00969		
pdy-teytageethi-0609	teytageethi	upajaathi	""	dev	గనుక నివియెల్ల నొరులచేఁ గాని భువిని ।\nతమదు శక్తికి మంత్రతంత్రములు లేవు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశిల!	false	గనుక నివియెల్ల నొరులచేఁ గాని భువిని ।\nతమదు శక్తికి మంత్రతంత్రములు లేవు\nమదరిపువిఫాల మునిజనహృదయలోల ।\nవేణుగోపాల భక్తసంత్రాణశీల!	["seq"]	["seq"]	121	ీ	ి	shorten	3	10	భక్తసంత్రాణశిల	false	3	4	56	||	["శి","ల"]	pdy-r-00970		
